POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
16106107006,211202,4,4,16,24,49,2017,2ndSem,107,106,2
16106107006,221201,5,5,8,18,40,2017,2ndSem,107,106,2
16106107006,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107006,241205,5,4,15,24,43,2017,2ndSem,107,106,2
16106107007,21202,5,4,12,21,25,2017,2ndSem,107,106,2
16106107007,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107007,31201,5,5,18,28,54,2017,2ndSem,107,106,2
16106107007,031201P,5,5,9,19,27,2017,2ndSem,107,106,2
16106107007,61201,4,5,17,26,36,2017,2ndSem,107,106,2
16106107007,061201P,4,5,8,17,28,2017,2ndSem,107,106,2
16106107007,211202,4,4,16,24,44,2017,2ndSem,107,106,2
16106107007,221201,5,5,8,18,39,2017,2ndSem,107,106,2
16106107007,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107007,241205,5,5,12,22,40,2017,2ndSem,107,106,2
16106107008,21202,5,5,15,25,28,2017,2ndSem,107,106,2
16106107008,021202P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107008,31201,5,4,16,25,48,2017,2ndSem,107,106,2
16106107008,031201P,5,5,9,19,23,2017,2ndSem,107,106,2
16106107008,61201,5,5,19,29,43,2017,2ndSem,107,106,2
16106107008,061201P,5,4,9,18,25,2017,2ndSem,107,106,2
16106107008,211202,4,4,10,18,43,2017,2ndSem,107,106,2
16106107008,221201,5,5,16,26,39,2017,2ndSem,107,106,2
16106107008,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107008,241205,5,5,11,21,38,2017,2ndSem,107,106,2
16106107009,21202,4,4,5,13,10,2017,2ndSem,107,106,2
16106107009,021202P,4,4,7,15,27,2017,2ndSem,107,106,2
16106107009,31201,4,4,13,21,26,2017,2ndSem,107,106,2
16106107009,031201P,4,4,8,16,23,2017,2ndSem,107,106,2
16106107009,61201,5,5,14,24,30,2017,2ndSem,107,106,2
16106107009,061201P,4,4,8,16,26,2017,2ndSem,107,106,2
16106107009,211202,4,4,10,18,25,2017,2ndSem,107,106,2
16106107009,221201,5,5,7,17,18,2017,2ndSem,107,106,2
16106107009,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107009,241205,5,5,10,20,34,2017,2ndSem,107,106,2
16106107010,21202,5,5,12,22,25,2017,2ndSem,107,106,2
16106107010,021202P,5,5,8,18,28,2017,2ndSem,107,106,2
16106107010,31201,5,5,15,25,58,2017,2ndSem,107,106,2
16106107010,031201P,5,5,8,18,24,2017,2ndSem,107,106,2
16106107010,61201,4,5,19,28,44,2017,2ndSem,107,106,2
16106107010,061201P,5,5,8,18,26,2017,2ndSem,107,106,2
16106107010,211202,4,4,12,20,38,2017,2ndSem,107,106,2
16106107010,221201,5,4,14,23,32,2017,2ndSem,107,106,2
16106107010,221201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107010,241205,5,4,15,24,45,2017,2ndSem,107,106,2
16106107011,21202,5,4,14,23,25,2017,2ndSem,107,106,2
16106107011,021202P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107011,31201,5,5,16,26,27,2017,2ndSem,107,106,2
16106107011,031201P,5,5,9,19,24,2017,2ndSem,107,106,2
16106107011,61201,5,5,15,25,39,2017,2ndSem,107,106,2
16106107011,061201P,4,5,8,17,26,2017,2ndSem,107,106,2
16106107011,211202,4,4,14,22,28,2017,2ndSem,107,106,2
16106107011,221201,5,4,16,25,31,2017,2ndSem,107,106,2
16106107011,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107011,241205,5,5,8,18,36,2017,2ndSem,107,106,2
16106107012,21202,5,4,14,23,34,2017,2ndSem,107,106,2
16106107012,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107012,31201,5,5,16,26,45,2017,2ndSem,107,106,2
16106107012,031201P,5,5,9,19,24,2017,2ndSem,107,106,2
16106107012,61201,4,5,13,22,43,2017,2ndSem,107,106,2
16106107012,061201P,5,4,7,16,26,2017,2ndSem,107,106,2
16106107012,211202,4,4,16,24,26,2017,2ndSem,107,106,2
16106107012,221201,5,5,15,25,26,2017,2ndSem,107,106,2
16106107012,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107012,241205,4,5,11,20,36,2017,2ndSem,107,106,2
16106107013,21202,5,4,17,26,25,2017,2ndSem,107,106,2
16106107013,021202P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107013,31201,5,5,18,28,47,2017,2ndSem,107,106,2
16106107013,031201P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107013,61201,5,5,18,28,43,2017,2ndSem,107,106,2
16106107013,061201P,5,5,8,18,28,2017,2ndSem,107,106,2
16106107013,211202,4,4,17,25,37,2017,2ndSem,107,106,2
16106107013,221201,5,5,7,17,30,2017,2ndSem,107,106,2
16106107013,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107013,241205,4,5,12,21,41,2017,2ndSem,107,106,2
16106107014,21202,5,3,8,16,10,2017,2ndSem,107,106,2
16106107014,021202P,5,3,7,15,25,2017,2ndSem,107,106,2
16106107014,31201,5,5,13,23,31,2017,2ndSem,107,106,2
16106107014,031201P,4,4,8,16,24,2017,2ndSem,107,106,2
16106107014,61201,5,5,13,23,32,2017,2ndSem,107,106,2
16106107014,061201P,4,5,8,17,25,2017,2ndSem,107,106,2
16106107014,211202,4,4,10,18,26,2017,2ndSem,107,106,2
16106107014,221201,5,5,9,19,26,2017,2ndSem,107,106,2
16106107014,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107014,241205,5,5,8,18,34,2017,2ndSem,107,106,2
16106107015,21202,5,3,6,14,18,2017,2ndSem,107,106,2
16106107015,021202P,5,3,7,15,28,2017,2ndSem,107,106,2
16106107015,31201,5,5,13,23,30,2017,2ndSem,107,106,2
16106107015,031201P,5,5,8,18,24,2017,2ndSem,107,106,2
16106107015,61201,4,5,12,21,30,2017,2ndSem,107,106,2
16106107015,061201P,4,4,8,16,27,2017,2ndSem,107,106,2
16106107015,211202,4,4,12,20,26,2017,2ndSem,107,106,2
16106107015,221201,5,5,6,16,10,2017,2ndSem,107,106,2
16106107015,221201P,5,5,8,18,28,2017,2ndSem,107,106,2
16106107015,241205,5,5,9,19,39,2017,2ndSem,107,106,2
16106107016,21202,5,3,7,15,10,2017,2ndSem,107,106,2
16106107016,021202P,5,3,7,15,26,2017,2ndSem,107,106,2
16106107016,31201,4,5,13,22,26,2017,2ndSem,107,106,2
16106107016,031201P,4,4,8,16,23,2017,2ndSem,107,106,2
16106107016,61201,5,5,14,24,38,2017,2ndSem,107,106,2
16106107016,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107016,211202,4,4,10,18,28,2017,2ndSem,107,106,2
16106107016,221201,5,5,6,16,3,2017,2ndSem,107,106,2
16106107016,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107016,241205,5,5,10,20,42,2017,2ndSem,107,106,2
16106107017,21202,4,3,7,14,12,2017,2ndSem,107,106,2
16106107017,021202P,4,3,7,14,26,2017,2ndSem,107,106,2
16106107017,31201,5,5,13,23,11,2017,2ndSem,107,106,2
16106107017,031201P,5,5,8,18,24,2017,2ndSem,107,106,2
16106107017,61201,4,5,13,22,32,2017,2ndSem,107,106,2
16106107017,061201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107017,211202,4,4,12,20,27,2017,2ndSem,107,106,2
16106107017,221201,5,5,7,17,7,2017,2ndSem,107,106,2
16106107017,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107017,241205,5,5,10,20,35,2017,2ndSem,107,106,2
16106107018,21202,4,5,9,18,25,2017,2ndSem,107,106,2
16106107018,021202P,4,5,7,16,27,2017,2ndSem,107,106,2
16106107018,31201,5,5,13,23,52,2017,2ndSem,107,106,2
16106107018,031201P,4,4,9,17,23,2017,2ndSem,107,106,2
16106107018,61201,5,5,13,23,39,2017,2ndSem,107,106,2
16106107018,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107018,211202,4,4,10,18,31,2017,2ndSem,107,106,2
16106107018,221201,5,5,9,19,40,2017,2ndSem,107,106,2
16106107018,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107018,241205,4,5,14,23,39,2017,2ndSem,107,106,2
16106107019,21202,4,3,7,14,0,2017,2ndSem,107,106,2
16106107019,021202P,4,3,7,14,28,2017,2ndSem,107,106,2
16106107019,31201,4,4,15,23,29,2017,2ndSem,107,106,2
16106107019,031201P,4,4,8,16,22,2017,2ndSem,107,106,2
16106107019,61201,4,5,13,22,37,2017,2ndSem,107,106,2
16106107019,061201P,4,5,8,17,25,2017,2ndSem,107,106,2
16106107019,211202,4,4,10,18,42,2017,2ndSem,107,106,2
16106107019,221201,5,5,5,15,42,2017,2ndSem,107,106,2
16106107019,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107019,241205,5,5,10,20,39,2017,2ndSem,107,106,2
16106107020,21202,5,5,12,22,4,2017,2ndSem,107,106,2
16106107020,021202P,5,5,8,18,28,2017,2ndSem,107,106,2
16106107020,31201,5,5,19,29,54,2017,2ndSem,107,106,2
16106107020,031201P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107020,61201,4,5,18,27,41,2017,2ndSem,107,106,2
16106107020,061201P,5,5,8,18,25,2017,2ndSem,107,106,2
16106107020,211202,4,4,17,25,42,2017,2ndSem,107,106,2
16106107020,221201,5,5,11,21,48,2017,2ndSem,107,106,2
16106107020,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107020,241205,5,4,11,20,39,2017,2ndSem,107,106,2
16106107021,21202,5,4,16,25,14,2017,2ndSem,107,106,2
16106107021,021202P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107021,31201,5,5,13,23,25,2017,2ndSem,107,106,2
16106107021,031201P,4,4,8,16,24,2017,2ndSem,107,106,2
16106107021,61201,5,5,13,23,33,2017,2ndSem,107,106,2
16106107021,061201P,4,5,8,17,26,2017,2ndSem,107,106,2
16106107021,211202,4,4,10,18,9,2017,2ndSem,107,106,2
16106107021,221201,5,5,5,15,5,2017,2ndSem,107,106,2
16106107021,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107021,241205,5,5,6,16,34,2017,2ndSem,107,106,2
16106107022,21202,5,5,8,18,25,2017,2ndSem,107,106,2
16106107022,021202P,5,5,7,17,26,2017,2ndSem,107,106,2
16106107022,31201,5,5,13,23,22,2017,2ndSem,107,106,2
16106107022,031201P,5,5,9,19,24,2017,2ndSem,107,106,2
16106107022,61201,5,5,15,25,43,2017,2ndSem,107,106,2
16106107022,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107022,211202,4,4,10,18,41,2017,2ndSem,107,106,2
16106107022,221201,5,5,13,23,29,2017,2ndSem,107,106,2
16106107022,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107022,241205,5,5,8,18,38,2017,2ndSem,107,106,2
16106107023,21202,5,4,15,24,38,2017,2ndSem,107,106,2
16106107023,021202P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107023,31201,5,5,16,26,33,2017,2ndSem,107,106,2
16106107023,031201P,4,4,9,17,24,2017,2ndSem,107,106,2
16106107023,61201,5,5,11,21,35,2017,2ndSem,107,106,2
16106107023,061201P,4,4,8,16,26,2017,2ndSem,107,106,2
16106107023,211202,4,4,13,21,48,2017,2ndSem,107,106,2
16106107023,221201,5,5,6,16,25,2017,2ndSem,107,106,2
16106107023,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107023,241205,5,5,10,20,39,2017,2ndSem,107,106,2
16106107024,21202,5,4,5,14,25,2017,2ndSem,107,106,2
16106107024,021202P,5,4,7,16,26,2017,2ndSem,107,106,2
16106107024,31201,5,5,15,25,39,2017,2ndSem,107,106,2
16106107024,031201P,4,4,9,17,24,2017,2ndSem,107,106,2
16106107024,61201,4,5,14,23,39,2017,2ndSem,107,106,2
16106107024,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107024,211202,4,4,16,24,44,2017,2ndSem,107,106,2
16106107024,221201,5,5,7,17,38,2017,2ndSem,107,106,2
16106107024,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107024,241205,5,5,9,19,35,2017,2ndSem,107,106,2
16106107025,21202,4,3,6,13,8,2017,2ndSem,107,106,2
16106107025,021202P,4,3,7,14,27,2017,2ndSem,107,106,2
16106107025,31201,5,5,13,23,21,2017,2ndSem,107,106,2
16106107025,031201P,4,4,9,17,23,2017,2ndSem,107,106,2
16106107025,61201,5,5,17,27,47,2017,2ndSem,107,106,2
16106107025,061201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107025,211202,4,4,14,22,8,2017,2ndSem,107,106,2
16106107025,221201,5,5,7,17,47,2017,2ndSem,107,106,2
16106107025,221201P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107025,241205,5,5,9,19,36,2017,2ndSem,107,106,2
16106107026,21202,5,4,10,19,25,2017,2ndSem,107,106,2
16106107026,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107026,31201,5,5,13,23,45,2017,2ndSem,107,106,2
16106107026,031201P,5,5,8,18,24,2017,2ndSem,107,106,2
16106107026,61201,4,5,14,23,39,2017,2ndSem,107,106,2
16106107026,061201P,5,4,9,18,27,2017,2ndSem,107,106,2
16106107026,211202,4,4,13,21,35,2017,2ndSem,107,106,2
16106107026,221201,5,5,11,21,39,2017,2ndSem,107,106,2
16106107026,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107026,241205,5,4,9,18,41,2017,2ndSem,107,106,2
16106107027,21202,4,4,8,16,25,2017,2ndSem,107,106,2
16106107027,021202P,4,4,7,15,26,2017,2ndSem,107,106,2
16106107027,31201,5,4,15,24,39,2017,2ndSem,107,106,2
16106107027,031201P,4,4,8,16,24,2017,2ndSem,107,106,2
16106107027,61201,5,5,16,26,35,2017,2ndSem,107,106,2
16106107027,061201P,4,4,9,17,25,2017,2ndSem,107,106,2
16106107027,211202,4,4,12,20,27,2017,2ndSem,107,106,2
16106107027,221201,5,5,14,24,33,2017,2ndSem,107,106,2
16106107027,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107027,241205,5,5,10,20,39,2017,2ndSem,107,106,2
16106107028,21202,5,4,14,23,25,2017,2ndSem,107,106,2
16106107028,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107028,31201,5,5,19,29,36,2017,2ndSem,107,106,2
16106107028,031201P,5,5,9,19,27,2017,2ndSem,107,106,2
16106107028,61201,5,5,18,28,60,2017,2ndSem,107,106,2
16106107028,061201P,5,5,8,18,29,2017,2ndSem,107,106,2
16106107028,211202,4,4,13,21,35,2017,2ndSem,107,106,2
16106107028,221201,5,5,13,23,45,2017,2ndSem,107,106,2
16106107028,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107028,241205,5,4,15,24,44,2017,2ndSem,107,106,2
16106107029,21202,4,3,6,13,8,2017,2ndSem,107,106,2
16106107029,021202P,4,3,7,14,28,2017,2ndSem,107,106,2
16106107029,31201,4,5,13,22,35,2017,2ndSem,107,106,2
16106107029,031201P,4,4,8,16,23,2017,2ndSem,107,106,2
16106107029,61201,4,5,15,24,36,2017,2ndSem,107,106,2
16106107029,061201P,5,5,8,18,25,2017,2ndSem,107,106,2
16106107029,211202,4,4,13,21,11,2017,2ndSem,107,106,2
16106107029,221201,5,5,8,18,35,2017,2ndSem,107,106,2
16106107029,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107029,241205,5,5,10,20,38,2017,2ndSem,107,106,2
16106107030,21202,5,4,18,27,20,2017,2ndSem,107,106,2
16106107030,021202P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107030,31201,5,5,19,29,26,2017,2ndSem,107,106,2
16106107030,031201P,5,5,9,19,24,2017,2ndSem,107,106,2
16106107030,61201,5,5,19,29,55,2017,2ndSem,107,106,2
16106107030,061201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107030,211202,4,4,18,26,10,2017,2ndSem,107,106,2
16106107030,221201,5,5,12,22,26,2017,2ndSem,107,106,2
16106107030,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107030,241205,5,5,10,20,39,2017,2ndSem,107,106,2
16106107031,21202,5,5,9,19,28,2017,2ndSem,107,106,2
16106107031,021202P,5,5,7,17,26,2017,2ndSem,107,106,2
16106107031,31201,5,5,19,29,48,2017,2ndSem,107,106,2
16106107031,031201P,5,5,8,18,24,2017,2ndSem,107,106,2
16106107031,61201,5,5,16,26,47,2017,2ndSem,107,106,2
16106107031,061201P,4,5,8,17,27,2017,2ndSem,107,106,2
16106107031,211202,4,4,10,18,36,2017,2ndSem,107,106,2
16106107031,221201,5,5,18,28,42,2017,2ndSem,107,106,2
16106107031,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107031,241205,5,4,11,20,38,2017,2ndSem,107,106,2
16106107032,21202,5,4,12,21,13,2017,2ndSem,107,106,2
16106107032,021202P,5,4,8,17,26,2017,2ndSem,107,106,2
16106107032,31201,5,5,18,28,45,2017,2ndSem,107,106,2
16106107032,031201P,5,5,8,18,25,2017,2ndSem,107,106,2
16106107032,61201,5,5,19,29,51,2017,2ndSem,107,106,2
16106107032,061201P,5,4,9,18,26,2017,2ndSem,107,106,2
16106107032,211202,4,4,13,21,55,2017,2ndSem,107,106,2
16106107032,221201,5,5,11,21,42,2017,2ndSem,107,106,2
16106107032,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107032,241205,5,5,13,23,39,2017,2ndSem,107,106,2
16106107033,21202,5,5,12,22,37,2017,2ndSem,107,106,2
16106107033,021202P,5,5,8,18,26,2017,2ndSem,107,106,2
16106107033,31201,5,5,18,28,36,2017,2ndSem,107,106,2
16106107033,031201P,5,5,8,18,22,2017,2ndSem,107,106,2
16106107033,61201,4,5,17,26,43,2017,2ndSem,107,106,2
16106107033,061201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107033,211202,4,4,16,24,45,2017,2ndSem,107,106,2
16106107033,221201,5,5,9,19,39,2017,2ndSem,107,106,2
16106107033,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107033,241205,4,5,13,22,41,2017,2ndSem,107,106,2
16106107034,21202,5,5,5,15,4,2017,2ndSem,107,106,2
16106107034,021202P,5,5,7,17,27,2017,2ndSem,107,106,2
16106107034,31201,5,5,14,24,40,2017,2ndSem,107,106,2
16106107034,031201P,5,5,7,17,24,2017,2ndSem,107,106,2
16106107034,61201,5,5,16,26,44,2017,2ndSem,107,106,2
16106107034,061201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107034,211202,4,4,13,21,33,2017,2ndSem,107,106,2
16106107034,221201,5,5,11,21,41,2017,2ndSem,107,106,2
16106107034,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107034,241205,5,5,10,20,37,2017,2ndSem,107,106,2
16106107035,21202,4,3,6,13,4,2017,2ndSem,107,106,2
16106107035,021202P,4,3,7,14,26,2017,2ndSem,107,106,2
16106107035,31201,4,4,13,21,10,2017,2ndSem,107,106,2
16106107035,031201P,5,5,7,17,23,2017,2ndSem,107,106,2
16106107035,61201,5,5,10,20,6,2017,2ndSem,107,106,2
16106107035,061201P,5,4,8,17,25,2017,2ndSem,107,106,2
16106107035,211202,4,4,10,18,6,2017,2ndSem,107,106,2
16106107035,221201,5,5,3,13,0,2017,2ndSem,107,106,2
16106107035,221201P,4,4,8,16,25,2017,2ndSem,107,106,2
16106107035,241205,5,5,9,19,27,2017,2ndSem,107,106,2
16106107036,21202,5,4,18,27,34,2017,2ndSem,107,106,2
16106107036,021202P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107036,31201,5,5,19,29,52,2017,2ndSem,107,106,2
16106107036,031201P,5,5,9,19,25,2017,2ndSem,107,106,2
16106107036,61201,4,5,19,28,53,2017,2ndSem,107,106,2
16106107036,061201P,4,5,9,18,29,2017,2ndSem,107,106,2
16106107036,211202,4,4,18,26,48,2017,2ndSem,107,106,2
16106107036,221201,5,5,16,26,51,2017,2ndSem,107,106,2
16106107036,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107036,241205,4,5,16,25,42,2017,2ndSem,107,106,2
16106107037,21202,5,4,13,22,16,2017,2ndSem,107,106,2
16106107037,021202P,5,4,8,17,28,2017,2ndSem,107,106,2
16106107037,31201,5,5,18,28,51,2017,2ndSem,107,106,2
16106107037,031201P,5,5,9,19,24,2017,2ndSem,107,106,2
16106107037,61201,5,5,18,28,39,2017,2ndSem,107,106,2
16106107037,061201P,5,5,8,18,28,2017,2ndSem,107,106,2
16106107037,211202,4,4,16,24,46,2017,2ndSem,107,106,2
16106107037,221201,5,5,14,24,42,2017,2ndSem,107,106,2
16106107037,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107037,241205,4,5,12,21,40,2017,2ndSem,107,106,2
16106107038,21202,5,3,9,17,0,2017,2ndSem,107,106,2
16106107038,021202P,5,3,7,15,26,2017,2ndSem,107,106,2
16106107038,31201,5,5,13,23,8,2017,2ndSem,107,106,2
16106107038,031201P,5,5,8,18,22,2017,2ndSem,107,106,2
16106107038,61201,5,5,12,22,2,2017,2ndSem,107,106,2
16106107038,061201P,4,4,8,16,28,2017,2ndSem,107,106,2
16106107038,211202,4,4,13,21,6,2017,2ndSem,107,106,2
16106107038,221201,5,5,6,16,0,2017,2ndSem,107,106,2
16106107038,221201P,5,4,9,18,28,2017,2ndSem,107,106,2
16106107038,241205,5,5,9,19,27,2017,2ndSem,107,106,2
16106107039,21202,4,3,7,14,16,2017,2ndSem,107,106,2
16106107039,021202P,4,3,7,14,27,2017,2ndSem,107,106,2
16106107039,31201,5,5,13,23,31,2017,2ndSem,107,106,2
16106107039,031201P,5,5,8,18,23,2017,2ndSem,107,106,2
16106107039,61201,5,5,18,28,32,2017,2ndSem,107,106,2
16106107039,061201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107039,211202,4,4,13,21,15,2017,2ndSem,107,106,2
16106107039,221201,5,5,9,19,45,2017,2ndSem,107,106,2
16106107039,221201P,5,4,8,17,27,2017,2ndSem,107,106,2
16106107039,241205,5,5,10,20,34,2017,2ndSem,107,106,2
15106107251,41301,5,5,16,26,44,2017,3rdSem,107,106,3
15106107251,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
15106107251,41302,5,5,8,18,40,2017,3rdSem,107,106,3
15106107251,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
15106107251,51301,4,5,12,21,42,2017,3rdSem,107,106,3
15106107251,051301P,5,5,7,17,28,2017,3rdSem,107,106,3
15106107251,211303,4,4,7,15,26,2017,3rdSem,107,106,3
15106107251,241301,5,4,13,22,58,2017,3rdSem,107,106,3
15106107251,241306,4,4,15,23,50,2017,3rdSem,107,106,3
16106107001,41301,5,5,16,26,47,2017,3rdSem,107,106,3
16106107001,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107001,41302,5,5,16,26,59,2017,3rdSem,107,106,3
16106107001,041302P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107001,51301,5,5,13,23,50,2017,3rdSem,107,106,3
16106107001,051301P,4,5,9,18,26,2017,3rdSem,107,106,3
16106107001,211303,5,4,11,20,46,2017,3rdSem,107,106,3
16106107001,241301,5,5,17,27,56,2017,3rdSem,107,106,3
16106107001,241306,5,5,13,23,40,2017,3rdSem,107,106,3
16106107002,41301,3,4,14,21,16,2017,3rdSem,107,106,3
16106107002,041301P,4,4,7,15,27,2017,3rdSem,107,106,3
16106107002,41302,4,5,6,15,26,2017,3rdSem,107,106,3
16106107002,041302P,4,5,7,16,28,2017,3rdSem,107,106,3
16106107002,51301,5,5,7,17,9,2017,3rdSem,107,106,3
16106107002,051301P,4,5,8,17,20,2017,3rdSem,107,106,3
16106107002,211303,4,4,2,10,32,2017,3rdSem,107,106,3
16106107002,241301,4,5,4,13,48,2017,3rdSem,107,106,3
16106107002,241306,4,5,8,17,26,2017,3rdSem,107,106,3
16106107003,41301,5,5,14,24,51,2017,3rdSem,107,106,3
16106107003,041301P,5,5,7,17,26,2017,3rdSem,107,106,3
16106107003,41302,5,5,10,20,43,2017,3rdSem,107,106,3
16106107003,041302P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107003,51301,5,5,16,26,54,2017,3rdSem,107,106,3
16106107003,051301P,5,5,9,19,28,2017,3rdSem,107,106,3
16106107003,211303,4,5,11,20,58,2017,3rdSem,107,106,3
16106107003,241301,5,5,15,25,50,2017,3rdSem,107,106,3
16106107003,241306,4,5,11,20,49,2017,3rdSem,107,106,3
16106107004,41301,5,5,20,30,43,2017,3rdSem,107,106,3
16106107004,041301P,5,5,9,19,29,2017,3rdSem,107,106,3
16106107004,41302,5,5,17,27,61,2017,3rdSem,107,106,3
16106107004,041302P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107004,51301,5,5,16,26,60,2017,3rdSem,107,106,3
16106107004,051301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107004,211303,5,4,14,23,61,2017,3rdSem,107,106,3
16106107004,241301,5,5,19,29,51,2017,3rdSem,107,106,3
16106107004,241306,5,5,18,28,46,2017,3rdSem,107,106,3
16106107005,41301,5,4,12,21,34,2017,3rdSem,107,106,3
16106107005,041301P,5,4,7,16,27,2017,3rdSem,107,106,3
16106107005,41302,5,5,15,25,42,2017,3rdSem,107,106,3
16106107005,041302P,5,5,9,19,26,2017,3rdSem,107,106,3
16106107005,51301,5,5,14,24,14,2017,3rdSem,107,106,3
16106107005,051301P,5,4,9,18,26,2017,3rdSem,107,106,3
16106107005,211303,4,4,6,14,55,2017,3rdSem,107,106,3
16106107005,241301,5,5,14,24,46,2017,3rdSem,107,106,3
16106107005,241306,5,5,12,22,29,2017,3rdSem,107,106,3
16106107006,41301,5,5,17,27,44,2017,3rdSem,107,106,3
16106107006,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107006,41302,5,5,13,23,49,2017,3rdSem,107,106,3
16106107006,041302P,5,5,8,18,25,2017,3rdSem,107,106,3
16106107006,51301,5,5,16,26,43,2017,3rdSem,107,106,3
16106107006,051301P,5,5,9,19,24,2017,3rdSem,107,106,3
16106107006,211303,5,4,14,23,59,2017,3rdSem,107,106,3
16106107006,241301,5,5,18,28,48,2017,3rdSem,107,106,3
16106107006,241306,4,4,13,21,48,2017,3rdSem,107,106,3
16106107007,41301,5,5,17,27,30,2017,3rdSem,107,106,3
16106107007,041301P,5,5,8,18,29,2017,3rdSem,107,106,3
16106107007,41302,5,5,13,23,42,2017,3rdSem,107,106,3
16106107007,041302P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107007,51301,5,5,17,27,47,2017,3rdSem,107,106,3
16106107007,051301P,5,5,9,19,27,2017,3rdSem,107,106,3
16106107007,211303,4,5,14,23,47,2017,3rdSem,107,106,3
16106107007,241301,5,5,16,26,57,2017,3rdSem,107,106,3
16106107007,241306,5,5,17,27,49,2017,3rdSem,107,106,3
16106107008,41301,5,5,16,26,44,2017,3rdSem,107,106,3
16106107008,041301P,5,5,8,18,27,2017,3rdSem,107,106,3
16106107008,41302,4,5,10,19,44,2017,3rdSem,107,106,3
16106107008,041302P,4,5,7,16,26,2017,3rdSem,107,106,3
16106107008,51301,5,5,15,25,32,2017,3rdSem,107,106,3
16106107008,051301P,4,5,9,18,23,2017,3rdSem,107,106,3
16106107008,211303,4,5,13,22,49,2017,3rdSem,107,106,3
16106107008,241301,5,5,14,24,48,2017,3rdSem,107,106,3
16106107008,241306,4,4,12,20,42,2017,3rdSem,107,106,3
16106107009,41301,3,4,10,17,2,2017,3rdSem,107,106,3
